Date12[DDMMYYYYhhmm],Simulation_Period,Run,IDpoint,None,None,snow_depth[mm],None,snow_water_equivalent[mm]
23/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
24/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
25/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
26/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
27/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
28/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
29/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
30/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
01/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
02/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
03/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
04/10/2015 00:00,2,1,1,-9999,-9999,0.034318,-9999,0.008167
05/10/2015 00:00,2,1,1,-9999,-9999,0.440536,-9999,0.041008
06/10/2015 00:00,2,1,1,-9999,-9999,0.863434,-9999,0.004005
07/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
08/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
09/10/2015 00:00,2,1,1,-9999,-9999,8.610122,-9999,1.319068
10/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
11/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
12/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
13/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
14/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
15/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
16/10/2015 00:00,2,1,1,-9999,-9999,0.002151,-9999,0.000300
17/10/2015 00:00,2,1,1,-9999,-9999,0.105749,-9999,0.016655
18/10/2015 00:00,2,1,1,-9999,-9999,3.660966,-9999,0.117863
19/10/2015 00:00,2,1,1,-9999,-9999,5.575737,-9999,0.491928
20/10/2015 00:00,2,1,1,-9999,-9999,9.031923,-9999,0.075974
21/10/2015 00:00,2,1,1,-9999,-9999,0.008925,-9999,0.000873
22/10/2015 00:00,2,1,1,-9999,-9999,1.993048,-9999,0.209209
23/10/2015 00:00,2,1,1,-9999,-9999,9.467415,-9999,0.912971
24/10/2015 00:00,2,1,1,-9999,-9999,11.715775,-9999,1.970257
25/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
26/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
27/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
28/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
29/10/2015 00:00,2,1,1,-9999,-9999,2.653328,-9999,0.246964
30/10/2015 00:00,2,1,1,-9999,-9999,10.313444,-9999,0.513711
31/10/2015 00:00,2,1,1,-9999,-9999,10.931652,-9999,0.457506
01/11/2015 00:00,2,1,1,-9999,-9999,15.061400,-9999,0.535916
02/11/2015 00:00,2,1,1,-9999,-9999,20.607194,-9999,0.727156
03/11/2015 00:00,2,1,1,-9999,-9999,0.932918,-9999,0.056462
04/11/2015 00:00,2,1,1,-9999,-9999,0.110303,-9999,0.008955
05/11/2015 00:00,2,1,1,-9999,-9999,8.034810,-9999,0.317807
06/11/2015 00:00,2,1,1,-9999,-9999,19.660985,-9999,1.610906
07/11/2015 00:00,2,1,1,-9999,-9999,21.752412,-9999,2.441179
08/11/2015 00:00,2,1,1,-9999,-9999,18.993825,-9999,2.193182
09/11/2015 00:00,2,1,1,-9999,-9999,40.916377,-9999,4.597553
10/11/2015 00:00,2,1,1,-9999,-9999,30.270976,-9999,3.669680
11/11/2015 00:00,2,1,1,-9999,-9999,23.527979,-9999,3.001231
12/11/2015 00:00,2,1,1,-9999,-9999,9.675159,-9999,1.302497
13/11/2015 00:00,2,1,1,-9999,-9999,14.304878,-9999,0.594006
14/11/2015 00:00,2,1,1,-9999,-9999,19.418531,-9999,0.601854
15/11/2015 00:00,2,1,1,-9999,-9999,24.385510,-9999,0.241918
16/11/2015 00:00,2,1,1,-9999,-9999,0.023858,-9999,0.001711
17/11/2015 00:00,2,1,1,-9999,-9999,0.434896,-9999,0.005084
18/11/2015 00:00,2,1,1,-9999,-9999,24.801277,-9999,2.891866
19/11/2015 00:00,2,1,1,-9999,-9999,76.424380,-9999,8.016959
20/11/2015 00:00,2,1,1,-9999,-9999,60.175886,-9999,6.927488
21/11/2015 00:00,2,1,1,-9999,-9999,43.078317,-9999,5.314363
22/11/2015 00:00,2,1,1,-9999,-9999,43.342128,-9999,5.437149
23/11/2015 00:00,2,1,1,-9999,-9999,44.783636,-9999,5.641879
24/11/2015 00:00,2,1,1,-9999,-9999,55.592921,-9999,6.623910
25/11/2015 00:00,2,1,1,-9999,-9999,57.442293,-9999,7.033511
26/11/2015 00:00,2,1,1,-9999,-9999,54.994364,-9999,6.848367
27/11/2015 00:00,2,1,1,-9999,-9999,70.651852,-9999,8.196272
28/11/2015 00:00,2,1,1,-9999,-9999,66.675678,-9999,8.165792
29/11/2015 00:00,2,1,1,-9999,-9999,64.107905,-9999,8.172302
30/11/2015 00:00,2,1,1,-9999,-9999,65.648626,-9999,8.504425
01/12/2015 00:00,2,1,1,-9999,-9999,67.751415,-9999,8.858206
02/12/2015 00:00,2,1,1,-9999,-9999,62.903740,-9999,8.409883
03/12/2015 00:00,2,1,1,-9999,-9999,61.299480,-9999,8.262322
04/12/2015 00:00,2,1,1,-9999,-9999,71.020870,-9999,9.404392
05/12/2015 00:00,2,1,1,-9999,-9999,64.810927,-9999,8.813177
06/12/2015 00:00,2,1,1,-9999,-9999,58.139667,-9999,8.089919
07/12/2015 00:00,2,1,1,-9999,-9999,53.359546,-9999,7.554431
08/12/2015 00:00,2,1,1,-9999,-9999,51.936789,-9999,7.465183
09/12/2015 00:00,2,1,1,-9999,-9999,48.089915,-9999,7.004142
10/12/2015 00:00,2,1,1,-9999,-9999,46.432668,-9999,6.756761
11/12/2015 00:00,2,1,1,-9999,-9999,48.029028,-9999,6.897166
12/12/2015 00:00,2,1,1,-9999,-9999,45.082760,-9999,6.537146
13/12/2015 00:00,2,1,1,-9999,-9999,43.162138,-9999,6.312806
14/12/2015 00:00,2,1,1,-9999,-9999,42.903568,-9999,6.320636
15/12/2015 00:00,2,1,1,-9999,-9999,44.309585,-9999,6.427366
16/12/2015 00:00,2,1,1,-9999,-9999,47.441815,-9999,6.761035
17/12/2015 00:00,2,1,1,-9999,-9999,44.650586,-9999,6.402461
18/12/2015 00:00,2,1,1,-9999,-9999,40.042546,-9999,5.826977
19/12/2015 00:00,2,1,1,-9999,-9999,34.166898,-9999,5.042456
20/12/2015 00:00,2,1,1,-9999,-9999,30.876306,-9999,4.602733
21/12/2015 00:00,2,1,1,-9999,-9999,29.789981,-9999,4.445844
22/12/2015 00:00,2,1,1,-9999,-9999,26.581393,-9999,3.982226
23/12/2015 00:00,2,1,1,-9999,-9999,23.926374,-9999,3.523400
24/12/2015 00:00,2,1,1,-9999,-9999,24.847135,-9999,3.470324
25/12/2015 00:00,2,1,1,-9999,-9999,25.217785,-9999,3.453105
26/12/2015 00:00,2,1,1,-9999,-9999,21.803221,-9999,3.027803
27/12/2015 00:00,2,1,1,-9999,-9999,19.707760,-9999,2.744003
28/12/2015 00:00,2,1,1,-9999,-9999,18.181429,-9999,2.525025
29/12/2015 00:00,2,1,1,-9999,-9999,16.888968,-9999,2.333698
30/12/2015 00:00,2,1,1,-9999,-9999,12.334968,-9999,1.723315
31/12/2015 00:00,2,1,1,-9999,-9999,12.239604,-9999,1.621330
01/01/2016 00:00,2,1,1,-9999,-9999,16.912770,-9999,2.000738
02/01/2016 00:00,2,1,1,-9999,-9999,12.283714,-9999,1.504552
03/01/2016 00:00,2,1,1,-9999,-9999,9.912740,-9999,1.241706
04/01/2016 00:00,2,1,1,-9999,-9999,9.675558,-9999,1.236814
05/01/2016 00:00,2,1,1,-9999,-9999,12.709383,-9999,1.600577
06/01/2016 00:00,2,1,1,-9999,-9999,19.199999,-9999,2.225555
07/01/2016 00:00,2,1,1,-9999,-9999,13.053182,-9999,1.586726
08/01/2016 00:00,2,1,1,-9999,-9999,11.441030,-9999,1.416961
09/01/2016 00:00,2,1,1,-9999,-9999,11.762185,-9999,1.454340
10/01/2016 00:00,2,1,1,-9999,-9999,14.933232,-9999,1.674867
11/01/2016 00:00,2,1,1,-9999,-9999,18.842396,-9999,2.056433
12/01/2016 00:00,2,1,1,-9999,-9999,17.574509,-9999,2.035513
13/01/2016 00:00,2,1,1,-9999,-9999,18.430445,-9999,2.214310
14/01/2016 00:00,2,1,1,-9999,-9999,17.427537,-9999,2.175434
15/01/2016 00:00,2,1,1,-9999,-9999,10.936198,-9999,1.411469
16/01/2016 00:00,2,1,1,-9999,-9999,8.069368,-9999,0.891672
17/01/2016 00:00,2,1,1,-9999,-9999,8.675659,-9999,0.256274
18/01/2016 00:00,2,1,1,-9999,-9999,9.577857,-9999,0.226105
19/01/2016 00:00,2,1,1,-9999,-9999,10.232553,-9999,0.259824
20/01/2016 00:00,2,1,1,-9999,-9999,10.541941,-9999,0.261400
21/01/2016 00:00,2,1,1,-9999,-9999,12.056311,-9999,0.137211
22/01/2016 00:00,2,1,1,-9999,-9999,14.048321,-9999,0.105228
23/01/2016 00:00,2,1,1,-9999,-9999,15.244826,-9999,0.156577
24/01/2016 00:00,2,1,1,-9999,-9999,15.581346,-9999,0.025339
25/01/2016 00:00,2,1,1,-9999,-9999,0.824256,-9999,0.042313
26/01/2016 00:00,2,1,1,-9999,-9999,0.046967,-9999,0.004092
27/01/2016 00:00,2,1,1,-9999,-9999,3.959087,-9999,0.107781
28/01/2016 00:00,2,1,1,-9999,-9999,0.151768,-9999,0.004907
29/01/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
30/01/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
31/01/2016 00:00,2,1,1,-9999,-9999,0.483363,-9999,0.008992
01/02/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
02/02/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
03/02/2016 00:00,2,1,1,-9999,-9999,0.129620,-9999,0.003311
04/02/2016 00:00,2,1,1,-9999,-9999,0.211890,-9999,0.007743
05/02/2016 00:00,2,1,1,-9999,-9999,0.361426,-9999,0.015229
06/02/2016 00:00,2,1,1,-9999,-9999,3.145837,-9999,0.154561
07/02/2016 00:00,2,1,1,-9999,-9999,3.393345,-9999,0.167346
08/02/2016 00:00,2,1,1,-9999,-9999,3.777142,-9999,0.187913
09/02/2016 00:00,2,1,1,-9999,-9999,11.180818,-9999,0.679196
10/02/2016 00:00,2,1,1,-9999,-9999,14.499169,-9999,0.637634
11/02/2016 00:00,2,1,1,-9999,-9999,15.604847,-9999,0.345950
12/02/2016 00:00,2,1,1,-9999,-9999,0.024670,-9999,0.002949
13/02/2016 00:00,2,1,1,-9999,-9999,0.024503,-9999,0.002252
14/02/2016 00:00,2,1,1,-9999,-9999,0.050212,-9999,0.003422
15/02/2016 00:00,2,1,1,-9999,-9999,0.036357,-9999,0.004040
16/02/2016 00:00,2,1,1,-9999,-9999,0.039641,-9999,0.003749
17/02/2016 00:00,2,1,1,-9999,-9999,0.028972,-9999,0.002691
18/02/2016 00:00,2,1,1,-9999,-9999,0.018846,-9999,0.001302
19/02/2016 00:00,2,1,1,-9999,-9999,0.048207,-9999,0.003748
20/02/2016 00:00,2,1,1,-9999,-9999,34.043599,-9999,3.739933
21/02/2016 00:00,2,1,1,-9999,-9999,35.447648,-9999,4.238073
22/02/2016 00:00,2,1,1,-9999,-9999,29.136065,-9999,3.620645
23/02/2016 00:00,2,1,1,-9999,-9999,22.786362,-9999,2.926325
24/02/2016 00:00,2,1,1,-9999,-9999,17.908775,-9999,2.359266
25/02/2016 00:00,2,1,1,-9999,-9999,14.735072,-9999,1.969550
26/02/2016 00:00,2,1,1,-9999,-9999,13.029656,-9999,1.746302
27/02/2016 00:00,2,1,1,-9999,-9999,12.593669,-9999,1.627947
28/02/2016 00:00,2,1,1,-9999,-9999,10.394973,-9999,1.359410
29/02/2016 00:00,2,1,1,-9999,-9999,8.953752,-9999,1.125767
01/03/2016 00:00,2,1,1,-9999,-9999,10.133633,-9999,1.215336
02/03/2016 00:00,2,1,1,-9999,-9999,9.083788,-9999,1.112304
03/03/2016 00:00,2,1,1,-9999,-9999,9.554515,-9999,0.971426
04/03/2016 00:00,2,1,1,-9999,-9999,10.270579,-9999,0.977351
05/03/2016 00:00,2,1,1,-9999,-9999,10.697090,-9999,0.897068
06/03/2016 00:00,2,1,1,-9999,-9999,11.123866,-9999,0.703488
07/03/2016 00:00,2,1,1,-9999,-9999,11.723724,-9999,0.433837
08/03/2016 00:00,2,1,1,-9999,-9999,0.022265,-9999,0.002529
09/03/2016 00:00,2,1,1,-9999,-9999,0.019679,-9999,0.001239
10/03/2016 00:00,2,1,1,-9999,-9999,0.384968,-9999,0.014200
11/03/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
12/03/2016 00:00,2,1,1,-9999,-9999,1.767590,-9999,0.088985
13/03/2016 00:00,2,1,1,-9999,-9999,2.731443,-9999,0.073235
14/03/2016 00:00,2,1,1,-9999,-9999,0.228319,-9999,0.009962
15/03/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
16/03/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
17/03/2016 00:00,2,1,1,-9999,-9999,0.000781,-9999,0.000048
18/03/2016 00:00,2,1,1,-9999,-9999,0.043296,-9999,0.002826
19/03/2016 00:00,2,1,1,-9999,-9999,7.344088,-9999,0.282441
20/03/2016 00:00,2,1,1,-9999,-9999,35.058723,-9999,2.475441
21/03/2016 00:00,2,1,1,-9999,-9999,23.918349,-9999,2.022081
22/03/2016 00:00,2,1,1,-9999,-9999,12.943053,-9999,1.239887
23/03/2016 00:00,2,1,1,-9999,-9999,10.233207,-9999,0.847673
24/03/2016 00:00,2,1,1,-9999,-9999,11.139418,-9999,0.692991
25/03/2016 00:00,2,1,1,-9999,-9999,11.594163,-9999,0.504053
26/03/2016 00:00,2,1,1,-9999,-9999,12.005511,-9999,0.338444
27/03/2016 00:00,2,1,1,-9999,-9999,12.888475,-9999,0.229528
28/03/2016 00:00,2,1,1,-9999,-9999,13.829697,-9999,0.156481
29/03/2016 00:00,2,1,1,-9999,-9999,7.471924,-9999,0.466499
30/03/2016 00:00,2,1,1,-9999,-9999,29.809650,-9999,2.541924
31/03/2016 00:00,2,1,1,-9999,-9999,26.109638,-9999,2.541168
01/04/2016 00:00,2,1,1,-9999,-9999,18.621839,-9999,2.050054
02/04/2016 00:00,2,1,1,-9999,-9999,10.274009,-9999,1.220411
03/04/2016 00:00,2,1,1,-9999,-9999,8.849583,-9999,0.257511
04/04/2016 00:00,2,1,1,-9999,-9999,0.011535,-9999,0.001556
05/04/2016 00:00,2,1,1,-9999,-9999,0.032217,-9999,0.002988
06/04/2016 00:00,2,1,1,-9999,-9999,0.061364,-9999,0.006378
07/04/2016 00:00,2,1,1,-9999,-9999,0.080957,-9999,0.006097
08/04/2016 00:00,2,1,1,-9999,-9999,0.921784,-9999,0.023580
09/04/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
10/04/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
11/04/2016 00:00,2,1,1,-9999,-9999,2.641338,-9999,0.145198
12/04/2016 00:00,2,1,1,-9999,-9999,1.801567,-9999,0.118307
13/04/2016 00:00,2,1,1,-9999,-9999,0.225266,-9999,0.012061
14/04/2016 00:00,2,1,1,-9999,-9999,0.714278,-9999,0.041893
15/04/2016 00:00,2,1,1,-9999,-9999,1.196776,-9999,0.097761
16/04/2016 00:00,2,1,1,-9999,-9999,8.938692,-9999,0.615730
17/04/2016 00:00,2,1,1,-9999,-9999,5.401635,-9999,0.192396
18/04/2016 00:00,2,1,1,-9999,-9999,0.670829,-9999,0.023394
19/04/2016 00:00,2,1,1,-9999,-9999,1.197435,-9999,0.065835
20/04/2016 00:00,2,1,1,-9999,-9999,32.537319,-9999,4.272607
21/04/2016 00:00,2,1,1,-9999,-9999,23.005225,-9999,3.201376
22/04/2016 00:00,2,1,1,-9999,-9999,12.294206,-9999,1.758561
23/04/2016 00:00,2,1,1,-9999,-9999,8.085184,-9999,0.322324
24/04/2016 00:00,2,1,1,-9999,-9999,0.066854,-9999,0.009392
25/04/2016 00:00,2,1,1,-9999,-9999,0.314998,-9999,0.025068
26/04/2016 00:00,2,1,1,-9999,-9999,0.356752,-9999,0.018300
27/04/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
28/04/2016 00:00,2,1,1,-9999,-9999,6.639688,-9999,0.119511
29/04/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
30/04/2016 00:00,2,1,1,-9999,-9999,0.029234,-9999,0.003013
01/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
02/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
03/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
04/05/2016 00:00,2,1,1,-9999,-9999,0.007498,-9999,0.001372
05/05/2016 00:00,2,1,1,-9999,-9999,0.004230,-9999,0.000771
06/05/2016 00:00,2,1,1,-9999,-9999,0.001780,-9999,0.000257
07/05/2016 00:00,2,1,1,-9999,-9999,0.022750,-9999,0.004777
08/05/2016 00:00,2,1,1,-9999,-9999,0.009626,-9999,0.002010
09/05/2016 00:00,2,1,1,-9999,-9999,0.000631,-9999,0.000065
10/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
11/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
12/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
13/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
14/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
15/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
16/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
17/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
18/05/2016 00:00,2,1,1,-9999,-9999,9.739955,-9999,0.826594
19/05/2016 00:00,2,1,1,-9999,-9999,11.566138,-9999,0.371126
20/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
21/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
22/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
23/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
24/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
25/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
26/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
27/05/2016 00:00,2,1,1,-9999,-9999,1.108761,-9999,0.040413
28/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
29/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
30/05/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
31/05/2016 00:00,2,1,1,-9999,-9999,0.003943,-9999,0.000827
01/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
02/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
03/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
04/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
05/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
06/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
07/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
08/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
09/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
10/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
11/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
12/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
13/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
14/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
15/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
16/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
17/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
18/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
19/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
20/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
21/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
22/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
23/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
