Date12[DDMMYYYYhhmm],Simulation_Period,Run,IDpoint,None,None,snow_depth[mm],None,snow_water_equivalent[mm]
07/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
08/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
09/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
10/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
11/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
12/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
13/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
14/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
15/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
16/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
17/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
18/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
19/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
20/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
21/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
22/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
23/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
24/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
25/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
26/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
27/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
28/09/2015 00:00,2,1,1,-9999,-9999,0.068975,-9999,0.014211
29/09/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
30/09/2015 00:00,2,1,1,-9999,-9999,0.000408,-9999,0.000099
01/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
02/10/2015 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
03/10/2015 00:00,2,1,1,-9999,-9999,22.285981,-9999,3.955576
04/10/2015 00:00,2,1,1,-9999,-9999,22.630297,-9999,4.000587
05/10/2015 00:00,2,1,1,-9999,-9999,18.153801,-9999,3.249771
06/10/2015 00:00,2,1,1,-9999,-9999,18.222644,-9999,3.686669
07/10/2015 00:00,2,1,1,-9999,-9999,18.003276,-9999,4.587916
08/10/2015 00:00,2,1,1,-9999,-9999,32.109467,-9999,7.364994
09/10/2015 00:00,2,1,1,-9999,-9999,30.690730,-9999,7.045268
10/10/2015 00:00,2,1,1,-9999,-9999,30.737899,-9999,7.045166
11/10/2015 00:00,2,1,1,-9999,-9999,50.557564,-9999,8.971354
12/10/2015 00:00,2,1,1,-9999,-9999,46.756388,-9999,8.264797
13/10/2015 00:00,2,1,1,-9999,-9999,46.413042,-9999,8.243182
14/10/2015 00:00,2,1,1,-9999,-9999,55.069734,-9999,8.980286
15/10/2015 00:00,2,1,1,-9999,-9999,59.800245,-9999,9.390792
16/10/2015 00:00,2,1,1,-9999,-9999,60.035832,-9999,9.485388
17/10/2015 00:00,2,1,1,-9999,-9999,59.701384,-9999,9.581602
18/10/2015 00:00,2,1,1,-9999,-9999,90.175431,-9999,14.975950
19/10/2015 00:00,2,1,1,-9999,-9999,116.525271,-9999,20.300103
20/10/2015 00:00,2,1,1,-9999,-9999,113.935911,-9999,20.055575
21/10/2015 00:00,2,1,1,-9999,-9999,112.681480,-9999,19.959345
22/10/2015 00:00,2,1,1,-9999,-9999,109.439066,-9999,19.547185
23/10/2015 00:00,2,1,1,-9999,-9999,131.603230,-9999,22.127275
24/10/2015 00:00,2,1,1,-9999,-9999,135.827915,-9999,22.861488
25/10/2015 00:00,2,1,1,-9999,-9999,134.014167,-9999,22.744221
26/10/2015 00:00,2,1,1,-9999,-9999,133.103719,-9999,22.753392
27/10/2015 00:00,2,1,1,-9999,-9999,134.152585,-9999,22.886725
28/10/2015 00:00,2,1,1,-9999,-9999,155.677285,-9999,24.606860
29/10/2015 00:00,2,1,1,-9999,-9999,160.900043,-9999,25.329818
30/10/2015 00:00,2,1,1,-9999,-9999,177.724700,-9999,27.812594
31/10/2015 00:00,2,1,1,-9999,-9999,187.664664,-9999,29.553420
01/11/2015 00:00,2,1,1,-9999,-9999,184.040235,-9999,29.719713
02/11/2015 00:00,2,1,1,-9999,-9999,186.888814,-9999,30.251942
03/11/2015 00:00,2,1,1,-9999,-9999,184.805438,-9999,30.311993
04/11/2015 00:00,2,1,1,-9999,-9999,183.206724,-9999,30.401344
05/11/2015 00:00,2,1,1,-9999,-9999,182.012905,-9999,30.555456
06/11/2015 00:00,2,1,1,-9999,-9999,187.192346,-9999,31.246972
07/11/2015 00:00,2,1,1,-9999,-9999,186.857863,-9999,31.507798
08/11/2015 00:00,2,1,1,-9999,-9999,206.966682,-9999,33.999056
09/11/2015 00:00,2,1,1,-9999,-9999,206.870413,-9999,34.397836
10/11/2015 00:00,2,1,1,-9999,-9999,208.206685,-9999,34.822853
11/11/2015 00:00,2,1,1,-9999,-9999,199.055110,-9999,34.215854
12/11/2015 00:00,2,1,1,-9999,-9999,215.201291,-9999,36.734159
13/11/2015 00:00,2,1,1,-9999,-9999,215.988738,-9999,37.278336
14/11/2015 00:00,2,1,1,-9999,-9999,221.281226,-9999,38.439565
15/11/2015 00:00,2,1,1,-9999,-9999,219.015521,-9999,38.476011
16/11/2015 00:00,2,1,1,-9999,-9999,216.581165,-9999,38.465733
17/11/2015 00:00,2,1,1,-9999,-9999,237.116710,-9999,40.124017
18/11/2015 00:00,2,1,1,-9999,-9999,257.155273,-9999,42.503753
19/11/2015 00:00,2,1,1,-9999,-9999,252.078993,-9999,42.470882
20/11/2015 00:00,2,1,1,-9999,-9999,243.645323,-9999,41.982904
21/11/2015 00:00,2,1,1,-9999,-9999,238.829684,-9999,41.763637
22/11/2015 00:00,2,1,1,-9999,-9999,236.371706,-9999,41.737021
23/11/2015 00:00,2,1,1,-9999,-9999,234.962271,-9999,41.822253
24/11/2015 00:00,2,1,1,-9999,-9999,233.108291,-9999,41.822876
25/11/2015 00:00,2,1,1,-9999,-9999,231.960650,-9999,41.843590
26/11/2015 00:00,2,1,1,-9999,-9999,232.354019,-9999,41.943343
27/11/2015 00:00,2,1,1,-9999,-9999,252.453696,-9999,43.606155
28/11/2015 00:00,2,1,1,-9999,-9999,260.932703,-9999,44.384461
29/11/2015 00:00,2,1,1,-9999,-9999,273.539658,-9999,45.767322
30/11/2015 00:00,2,1,1,-9999,-9999,273.908212,-9999,46.508467
01/12/2015 00:00,2,1,1,-9999,-9999,312.035082,-9999,50.669589
02/12/2015 00:00,2,1,1,-9999,-9999,307.983306,-9999,51.258528
03/12/2015 00:00,2,1,1,-9999,-9999,326.269022,-9999,53.302119
04/12/2015 00:00,2,1,1,-9999,-9999,328.511821,-9999,54.096373
05/12/2015 00:00,2,1,1,-9999,-9999,327.921277,-9999,54.672823
06/12/2015 00:00,2,1,1,-9999,-9999,327.042319,-9999,55.416694
07/12/2015 00:00,2,1,1,-9999,-9999,322.777994,-9999,55.547158
08/12/2015 00:00,2,1,1,-9999,-9999,345.262522,-9999,57.803833
09/12/2015 00:00,2,1,1,-9999,-9999,355.474050,-9999,59.617981
10/12/2015 00:00,2,1,1,-9999,-9999,348.177599,-9999,59.618574
11/12/2015 00:00,2,1,1,-9999,-9999,346.327469,-9999,59.907625
12/12/2015 00:00,2,1,1,-9999,-9999,343.356360,-9999,60.011311
13/12/2015 00:00,2,1,1,-9999,-9999,347.090214,-9999,60.651593
14/12/2015 00:00,2,1,1,-9999,-9999,338.308285,-9999,60.329295
15/12/2015 00:00,2,1,1,-9999,-9999,335.180863,-9999,60.510272
16/12/2015 00:00,2,1,1,-9999,-9999,346.918700,-9999,61.925783
17/12/2015 00:00,2,1,1,-9999,-9999,365.892264,-9999,64.783390
18/12/2015 00:00,2,1,1,-9999,-9999,366.636639,-9999,65.309663
19/12/2015 00:00,2,1,1,-9999,-9999,362.675717,-9999,65.329686
20/12/2015 00:00,2,1,1,-9999,-9999,359.698550,-9999,65.332773
21/12/2015 00:00,2,1,1,-9999,-9999,357.381296,-9999,65.351138
22/12/2015 00:00,2,1,1,-9999,-9999,368.540117,-9999,66.147062
23/12/2015 00:00,2,1,1,-9999,-9999,375.168575,-9999,66.888696
24/12/2015 00:00,2,1,1,-9999,-9999,371.124833,-9999,66.888949
25/12/2015 00:00,2,1,1,-9999,-9999,368.115481,-9999,66.890267
26/12/2015 00:00,2,1,1,-9999,-9999,366.395309,-9999,66.936537
27/12/2015 00:00,2,1,1,-9999,-9999,368.363782,-9999,67.200025
28/12/2015 00:00,2,1,1,-9999,-9999,366.161228,-9999,67.200025
29/12/2015 00:00,2,1,1,-9999,-9999,364.208996,-9999,67.200576
30/12/2015 00:00,2,1,1,-9999,-9999,362.782208,-9999,67.232973
31/12/2015 00:00,2,1,1,-9999,-9999,372.147230,-9999,67.949452
01/01/2016 00:00,2,1,1,-9999,-9999,368.606911,-9999,68.007135
02/01/2016 00:00,2,1,1,-9999,-9999,378.476565,-9999,68.878261
03/01/2016 00:00,2,1,1,-9999,-9999,386.267368,-9999,70.194765
04/01/2016 00:00,2,1,1,-9999,-9999,383.375863,-9999,70.556724
05/01/2016 00:00,2,1,1,-9999,-9999,367.412877,-9999,69.394580
06/01/2016 00:00,2,1,1,-9999,-9999,361.368866,-9999,69.091522
07/01/2016 00:00,2,1,1,-9999,-9999,359.031377,-9999,69.091418
08/01/2016 00:00,2,1,1,-9999,-9999,357.241442,-9999,69.091418
09/01/2016 00:00,2,1,1,-9999,-9999,355.700604,-9999,69.091418
10/01/2016 00:00,2,1,1,-9999,-9999,354.283824,-9999,69.091418
11/01/2016 00:00,2,1,1,-9999,-9999,355.384066,-9999,69.232269
12/01/2016 00:00,2,1,1,-9999,-9999,354.566824,-9999,69.280224
13/01/2016 00:00,2,1,1,-9999,-9999,355.156572,-9999,69.448118
14/01/2016 00:00,2,1,1,-9999,-9999,353.885510,-9999,69.448118
15/01/2016 00:00,2,1,1,-9999,-9999,354.357000,-9999,69.558678
16/01/2016 00:00,2,1,1,-9999,-9999,353.176743,-9999,69.560716
17/01/2016 00:00,2,1,1,-9999,-9999,352.613599,-9999,69.588886
18/01/2016 00:00,2,1,1,-9999,-9999,351.614784,-9999,69.600332
19/01/2016 00:00,2,1,1,-9999,-9999,350.557466,-9999,69.612447
20/01/2016 00:00,2,1,1,-9999,-9999,353.718086,-9999,69.922609
21/01/2016 00:00,2,1,1,-9999,-9999,352.914277,-9999,69.948724
22/01/2016 00:00,2,1,1,-9999,-9999,352.893989,-9999,70.012665
23/01/2016 00:00,2,1,1,-9999,-9999,352.169592,-9999,70.039220
24/01/2016 00:00,2,1,1,-9999,-9999,356.989326,-9999,70.359293
25/01/2016 00:00,2,1,1,-9999,-9999,380.194847,-9999,71.756395
26/01/2016 00:00,2,1,1,-9999,-9999,377.410112,-9999,71.786519
27/01/2016 00:00,2,1,1,-9999,-9999,380.820743,-9999,72.181368
28/01/2016 00:00,2,1,1,-9999,-9999,389.780770,-9999,73.018936
29/01/2016 00:00,2,1,1,-9999,-9999,409.631938,-9999,74.509003
30/01/2016 00:00,2,1,1,-9999,-9999,463.167128,-9999,79.095845
31/01/2016 00:00,2,1,1,-9999,-9999,474.659774,-9999,81.668168
01/02/2016 00:00,2,1,1,-9999,-9999,462.952541,-9999,81.697688
02/02/2016 00:00,2,1,1,-9999,-9999,455.380838,-9999,81.718557
03/02/2016 00:00,2,1,1,-9999,-9999,451.095177,-9999,81.833518
04/02/2016 00:00,2,1,1,-9999,-9999,448.644362,-9999,82.025512
05/02/2016 00:00,2,1,1,-9999,-9999,445.114608,-9999,82.063551
06/02/2016 00:00,2,1,1,-9999,-9999,443.670911,-9999,82.212771
07/02/2016 00:00,2,1,1,-9999,-9999,479.023434,-9999,85.014253
08/02/2016 00:00,2,1,1,-9999,-9999,488.495044,-9999,86.461304
09/02/2016 00:00,2,1,1,-9999,-9999,482.269280,-9999,86.517376
10/02/2016 00:00,2,1,1,-9999,-9999,478.186891,-9999,86.658710
11/02/2016 00:00,2,1,1,-9999,-9999,474.522256,-9999,86.812071
12/02/2016 00:00,2,1,1,-9999,-9999,470.590142,-9999,86.864724
13/02/2016 00:00,2,1,1,-9999,-9999,479.293465,-9999,87.946563
14/02/2016 00:00,2,1,1,-9999,-9999,488.994082,-9999,89.195058
15/02/2016 00:00,2,1,1,-9999,-9999,488.738756,-9999,89.942633
16/02/2016 00:00,2,1,1,-9999,-9999,483.867595,-9999,89.982060
17/02/2016 00:00,2,1,1,-9999,-9999,481.115232,-9999,90.073724
18/02/2016 00:00,2,1,1,-9999,-9999,484.484196,-9999,90.656452
19/02/2016 00:00,2,1,1,-9999,-9999,482.644592,-9999,90.793731
20/02/2016 00:00,2,1,1,-9999,-9999,486.615874,-9999,91.386839
21/02/2016 00:00,2,1,1,-9999,-9999,483.500357,-9999,91.422859
22/02/2016 00:00,2,1,1,-9999,-9999,481.652474,-9999,91.503281
23/02/2016 00:00,2,1,1,-9999,-9999,479.344752,-9999,91.563820
24/02/2016 00:00,2,1,1,-9999,-9999,482.068614,-9999,91.980874
25/02/2016 00:00,2,1,1,-9999,-9999,479.916324,-9999,92.075568
26/02/2016 00:00,2,1,1,-9999,-9999,478.370591,-9999,92.251788
27/02/2016 00:00,2,1,1,-9999,-9999,482.811122,-9999,92.983231
28/02/2016 00:00,2,1,1,-9999,-9999,479.720696,-9999,93.023416
29/02/2016 00:00,2,1,1,-9999,-9999,477.202506,-9999,93.057053
01/03/2016 00:00,2,1,1,-9999,-9999,475.516617,-9999,93.124743
02/03/2016 00:00,2,1,1,-9999,-9999,474.293358,-9999,93.205563
03/03/2016 00:00,2,1,1,-9999,-9999,474.197258,-9999,93.359690
04/03/2016 00:00,2,1,1,-9999,-9999,478.559038,-9999,93.822490
05/03/2016 00:00,2,1,1,-9999,-9999,476.335401,-9999,93.872852
06/03/2016 00:00,2,1,1,-9999,-9999,475.190086,-9999,93.988937
07/03/2016 00:00,2,1,1,-9999,-9999,472.654984,-9999,93.995073
08/03/2016 00:00,2,1,1,-9999,-9999,471.130834,-9999,94.050004
09/03/2016 00:00,2,1,1,-9999,-9999,477.703268,-9999,94.626711
10/03/2016 00:00,2,1,1,-9999,-9999,477.332274,-9999,94.847534
11/03/2016 00:00,2,1,1,-9999,-9999,480.234610,-9999,95.267823
12/03/2016 00:00,2,1,1,-9999,-9999,486.094808,-9999,96.124315
13/03/2016 00:00,2,1,1,-9999,-9999,481.780896,-9999,96.164817
14/03/2016 00:00,2,1,1,-9999,-9999,478.914075,-9999,96.371807
15/03/2016 00:00,2,1,1,-9999,-9999,474.218541,-9999,96.295855
16/03/2016 00:00,2,1,1,-9999,-9999,470.360705,-9999,96.265888
17/03/2016 00:00,2,1,1,-9999,-9999,478.821758,-9999,97.139119
18/03/2016 00:00,2,1,1,-9999,-9999,507.539258,-9999,100.344846
19/03/2016 00:00,2,1,1,-9999,-9999,500.197517,-9999,100.281606
20/03/2016 00:00,2,1,1,-9999,-9999,494.287671,-9999,100.156677
21/03/2016 00:00,2,1,1,-9999,-9999,490.507595,-9999,100.124408
22/03/2016 00:00,2,1,1,-9999,-9999,487.142674,-9999,100.097957
23/03/2016 00:00,2,1,1,-9999,-9999,484.070868,-9999,100.062346
24/03/2016 00:00,2,1,1,-9999,-9999,481.189870,-9999,100.017971
25/03/2016 00:00,2,1,1,-9999,-9999,478.651964,-9999,100.003768
26/03/2016 00:00,2,1,1,-9999,-9999,476.070225,-9999,99.973677
27/03/2016 00:00,2,1,1,-9999,-9999,473.293007,-9999,99.923692
28/03/2016 00:00,2,1,1,-9999,-9999,470.442714,-9999,99.880703
29/03/2016 00:00,2,1,1,-9999,-9999,472.715825,-9999,100.329110
30/03/2016 00:00,2,1,1,-9999,-9999,473.526173,-9999,100.618957
31/03/2016 00:00,2,1,1,-9999,-9999,476.665199,-9999,101.171337
01/04/2016 00:00,2,1,1,-9999,-9999,473.363428,-9999,101.055788
02/04/2016 00:00,2,1,1,-9999,-9999,472.991274,-9999,101.217771
03/04/2016 00:00,2,1,1,-9999,-9999,470.300703,-9999,101.156806
04/04/2016 00:00,2,1,1,-9999,-9999,468.199042,-9999,101.120469
05/04/2016 00:00,2,1,1,-9999,-9999,467.540556,-9999,101.157282
06/04/2016 00:00,2,1,1,-9999,-9999,465.232271,-9999,101.114479
07/04/2016 00:00,2,1,1,-9999,-9999,463.182441,-9999,101.071193
08/04/2016 00:00,2,1,1,-9999,-9999,461.226210,-9999,101.013027
09/04/2016 00:00,2,1,1,-9999,-9999,459.416802,-9999,100.978180
10/04/2016 00:00,2,1,1,-9999,-9999,455.971452,-9999,100.662298
11/04/2016 00:00,2,1,1,-9999,-9999,453.611224,-9999,100.496751
12/04/2016 00:00,2,1,1,-9999,-9999,451.555856,-9999,100.422559
13/04/2016 00:00,2,1,1,-9999,-9999,449.686347,-9999,100.356081
14/04/2016 00:00,2,1,1,-9999,-9999,448.589135,-9999,100.336456
15/04/2016 00:00,2,1,1,-9999,-9999,453.806377,-9999,100.707147
16/04/2016 00:00,2,1,1,-9999,-9999,451.728512,-9999,100.651827
17/04/2016 00:00,2,1,1,-9999,-9999,448.857076,-9999,100.512257
18/04/2016 00:00,2,1,1,-9999,-9999,444.631104,-9999,100.246653
19/04/2016 00:00,2,1,1,-9999,-9999,440.394793,-9999,100.535580
20/04/2016 00:00,2,1,1,-9999,-9999,450.110962,-9999,104.720397
21/04/2016 00:00,2,1,1,-9999,-9999,445.513971,-9999,104.040908
22/04/2016 00:00,2,1,1,-9999,-9999,442.980338,-9999,103.760653
23/04/2016 00:00,2,1,1,-9999,-9999,440.415464,-9999,103.466822
24/04/2016 00:00,2,1,1,-9999,-9999,438.525003,-9999,103.325021
25/04/2016 00:00,2,1,1,-9999,-9999,436.021320,-9999,103.065309
26/04/2016 00:00,2,1,1,-9999,-9999,435.535257,-9999,102.884453
27/04/2016 00:00,2,1,1,-9999,-9999,436.639940,-9999,102.776494
28/04/2016 00:00,2,1,1,-9999,-9999,431.995576,-9999,102.282046
29/04/2016 00:00,2,1,1,-9999,-9999,425.257520,-9999,101.858508
30/04/2016 00:00,2,1,1,-9999,-9999,407.853727,-9999,101.449194
01/05/2016 00:00,2,1,1,-9999,-9999,371.394638,-9999,101.395466
02/05/2016 00:00,2,1,1,-9999,-9999,344.916658,-9999,99.099610
03/05/2016 00:00,2,1,1,-9999,-9999,329.496997,-9999,98.473059
04/05/2016 00:00,2,1,1,-9999,-9999,312.804888,-9999,98.229927
05/05/2016 00:00,2,1,1,-9999,-9999,285.644431,-9999,92.424680
06/05/2016 00:00,2,1,1,-9999,-9999,279.354268,-9999,92.691074
07/05/2016 00:00,2,1,1,-9999,-9999,275.717010,-9999,91.558662
08/05/2016 00:00,2,1,1,-9999,-9999,278.512350,-9999,92.446917
09/05/2016 00:00,2,1,1,-9999,-9999,276.411660,-9999,93.160275
10/05/2016 00:00,2,1,1,-9999,-9999,312.547433,-9999,100.040590
11/05/2016 00:00,2,1,1,-9999,-9999,309.284796,-9999,99.224040
12/05/2016 00:00,2,1,1,-9999,-9999,307.186946,-9999,98.809871
13/05/2016 00:00,2,1,1,-9999,-9999,301.023565,-9999,98.424770
14/05/2016 00:00,2,1,1,-9999,-9999,293.962765,-9999,97.746603
15/05/2016 00:00,2,1,1,-9999,-9999,280.816407,-9999,99.016445
16/05/2016 00:00,2,1,1,-9999,-9999,262.724012,-9999,96.253658
17/05/2016 00:00,2,1,1,-9999,-9999,256.775966,-9999,95.712518
18/05/2016 00:00,2,1,1,-9999,-9999,252.496091,-9999,94.938875
19/05/2016 00:00,2,1,1,-9999,-9999,260.230332,-9999,95.843651
20/05/2016 00:00,2,1,1,-9999,-9999,254.460406,-9999,94.668422
21/05/2016 00:00,2,1,1,-9999,-9999,249.477438,-9999,94.223210
22/05/2016 00:00,2,1,1,-9999,-9999,238.498882,-9999,93.910973
23/05/2016 00:00,2,1,1,-9999,-9999,225.501472,-9999,92.560649
24/05/2016 00:00,2,1,1,-9999,-9999,221.193509,-9999,90.927417
25/05/2016 00:00,2,1,1,-9999,-9999,220.378111,-9999,91.060867
26/05/2016 00:00,2,1,1,-9999,-9999,212.268142,-9999,90.896127
27/05/2016 00:00,2,1,1,-9999,-9999,203.099396,-9999,89.570041
28/05/2016 00:00,2,1,1,-9999,-9999,188.397626,-9999,86.354361
29/05/2016 00:00,2,1,1,-9999,-9999,186.110726,-9999,87.949312
30/05/2016 00:00,2,1,1,-9999,-9999,183.120166,-9999,87.299550
31/05/2016 00:00,2,1,1,-9999,-9999,177.279143,-9999,85.346826
01/06/2016 00:00,2,1,1,-9999,-9999,170.971284,-9999,84.982778
02/06/2016 00:00,2,1,1,-9999,-9999,154.792137,-9999,78.314049
03/06/2016 00:00,2,1,1,-9999,-9999,138.480152,-9999,71.771038
04/06/2016 00:00,2,1,1,-9999,-9999,116.440730,-9999,62.792616
05/06/2016 00:00,2,1,1,-9999,-9999,96.143744,-9999,53.864570
06/06/2016 00:00,2,1,1,-9999,-9999,81.372773,-9999,48.008163
07/06/2016 00:00,2,1,1,-9999,-9999,47.099660,-9999,30.554457
08/06/2016 00:00,2,1,1,-9999,-9999,24.259801,-9999,16.441505
09/06/2016 00:00,2,1,1,-9999,-9999,14.391896,-9999,8.879258
10/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
11/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
12/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
13/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
14/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
15/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
16/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
17/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
18/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
19/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
20/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
21/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
22/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
23/06/2016 00:00,2,1,1,-9999,-9999,0.000000,-9999,0.000000
